Linear Kernel with OUTCAR's starting conditions
temperature (K);total energy (eV);Ion 1 x-position (A);Ion 1 x-velocity (A/fs);Ion 1 x-force;
1720.657050836942;-295.2588087355242;0.46055538;0.0165896;-5.78487439e-01
1772.931725508412;-294.4011218847253;5.98073915e-01;8.97393861e-03;-3.74628118e+00
1800.5028704349043;-294.0020082164986;0.62197813;-3.38847289e-03;-2.45913223e+00
1894.3643755883577;-292.4622587268695;5.65541613e-01;-6.19146434e-03;0.40491948
1929.1838970332649;-291.8589532707607;0.51494985;-3.76962272e-03;7.12803322e-01
1878.786119674884;-292.67961539543677;4.86839992e-01;-2.14318666e-03;2.29894449e-01
1897.0431033593782;-292.3656295030186;4.67302073e-01;-1.94452181e-03;-0.0525565
1943.5803009342044;-291.65436233864517;0.44714094;-2.02641376e-03;0.04885721
1938.0206052623487;-291.74763684580415;0.42899421;-1.47925476e-03;0.25213273
1927.6773537475026;-291.9146198161145;0.41798994;-8.44450716e-04;3.53873589e-02
1815.229434600325;-293.81280033557294;0.4058868;-2.06301927e-03;-7.57795318e-01
1809.8366479067313;-293.89425150615506;0.36953807;-0.00529663;-0.89630988
1779.0426507029601;-294.39721592374235;0.30641784;-6.65163287e-03;2.39994231e-01
1782.5406375550165;-294.3378534494444;0.25152025;-0.00366674;1.34763542
1796.9501896597098;-294.10476418778285;0.23887818;1.01811590e-03;1.15652296e+00
1817.1963733858345;-293.77117853580063;0.26410305;3.52218171e-03;3.10332856e-01
1808.9416850437974;-293.9133544058955;0.30126824;3.64786874e-03;-1.65020900e-01
1867.9912616314073;-292.9185679080532;0.33332522;2.61333834e-03;-4.06139189e-01
1934.0317219903563;-291.8413614615675;0.35245756;1.24043549e-03;-0.36165275
1928.9518211393004;-291.8652008388804;0.35946826;0.00025224;-2.08942191e-01
1908.3601144222198;-292.18832020705656;0.3590736;-2.64973981e-04;-0.09447594
1872.4973193565731;-292.77525557634937;0.35572261;-3.38464956e-04;0.01437338
1931.691646509312;-291.85147311212864;0.35265408;-2.73825183e-04;1.74659975e-02
1904.6288145349624;-292.293331613369;0.35014197;-2.36603176e-04;4.15778783e-03
1919.5210487460945;-292.04780951086974;0.3481271;-1.57416918e-04;0.02599572
1956.0665915664442;-291.45219032036334;0.34728468;4.97428882e-05;8.27660895e-02
2031.3055049476602;-290.22948540681074;0.34968941;5.10021149e-04;2.25004233e-01
2011.0079683590195;-290.47567774187246;0.35956731;1.56973231e-03;4.02265392e-01
1986.9628101297624;-290.90195039707385;0.38330467;3.27996668e-03;5.44189772e-01
1882.6902951126885;-292.5991279798342;0.42592217;5.25901670e-03;5.69604774e-01
1795.789584024736;-294.0874239305541;0.48748291;6.96948589e-03;4.44522480e-01
1805.9472329565972;-293.920516953268;0.56280757;7.87899419e-03;7.81178613e-02
1833.685260473432;-293.46703025508907;0.6410227;7.57532815e-03;-2.36056266e-01
1843.9207470416065;-293.30120939041876;0.70992139;5.92037132e-03;-7.15119972e-01
1929.3839958524313;-291.9063289174257;0.75527225;3.08063616e-03;-0.8250265
1755.7911698653384;-294.7811129974735;0.77449724;1.12726779e-03;-0.21480565
1811.558001576838;-293.88698881014955;0.78574057;1.42897210e-03;3.15476950e-01
1982.4318551805165;-291.1066809232379;0.8065225;2.78644667e-03;4.31609528e-01
1918.673644102873;-292.1179764770514;8.42513342e-01;4.49715066e-03;6.17408614e-01
1944.8530076902503;-291.74908463643794;8.98027799e-01;6.51810373e-03;0.49087356
1891.507940472857;-292.6185582372316;0.97030459;7.78578967e-03;0.235058
1973.4311623778121;-291.2199979821402;1.05065069;8.12449320e-03;-0.03876263
2033.038775987281;-290.2351966944536;1.12945595;7.43772130e-03;-3.82903776e-01
1971.470138721341;-291.1830126540046;1.19503118e+00;5.45786316e-03;-0.75018667
1895.314809478309;-292.40374570882;1.23590127;2.71033812e-03;-0.75840089
1898.639265180422;-292.3471277446166;1.25202599;7.64157322e-04;-3.41026796e-01
1827.946001274895;-293.6165154746779;1.25671945e+00;4.09496856e-04;4.97909589e-02
1892.0140906895665;-292.51285179209333;1.26129086;4.74366727e-04;-2.79369955e-02
2076.7396074058834;-289.53531869168;1.26422708e+00;-3.50350127e-05;-2.74498555e-01
2080.8056147285383;-289.42765481552277;1.25814908;-1.24449310e-03;-3.80040241e-01
1998.848211838883;-290.76727336930736;1.23990667;-2.29067659e-03;-1.90696890e-01
2039.5060027317465;-290.1044485592386;1.21530775e+00;-0.00247411;7.03517119e-02
1960.5840559734613;-291.404577675368;1.19211615;-0.00218612;7.01767538e-02
1827.0509079297265;-293.5423067706649;1.17051279e+00;-2.28767369e-03;-0.15862423
1737.0163966282014;-295.00811756019095;1.14350493;-3.24170049e-03;-0.35497574
1794.7914713151144;-294.06695787939964;1.10527613;-4.34757604e-03;-2.68392565e-01
1838.117587750044;-293.4348300370178;1.05879453;-4.75952990e-03;5.33463843e-02
1952.078226543354;-291.58058596578104;1.01477451;-3.75417449e-03;5.05146178e-01
2086.1755198397495;-289.39753790300784;9.87787222e-01;-1.58010287e-03;5.71367329e-01
2032.1991864346621;-290.3187807871189;0.97923585;-4.21021238e-04;9.48699635e-02
2008.799468961336;-290.6970121961974;0.97507269;-5.03774418e-04;-4.35950267e-02
2076.061763107881;-289.5882378251708;0.969283;-6.58934013e-04;-5.47893836e-02
2070.890346185782;-289.67079635870624;0.96143836;-9.43376030e-04;-0.10968298
1979.0942053351937;-291.19727477348084;0.94997613;-0.00135577;-0.11961247
1996.5689302206206;-290.90359300046936;0.93481864;-1.60234856e-03;-1.67014066e-03
